5852.45  0.13
5881.86  0.08
5944.86  0.14
5975.54  0.02
6030.04  0.04
6074.36  0.14
6096.13  0.23
6143.01  0.41
6163.54  0.10
6217.22  0.06
6266.45  0.19
6304.73  0.06
6334.42  0.26
6382.92  0.31
6402.17  1.0
6506.45  0.42
6532.82  0.09
6598.86  0.13
6678.26  0.22
6717.04  0.12
